,time,ch1,ch2
123,0.5125,0.00625,0.0085
124,0.5166666666666667,0.00825,-0.001375000000000015
125,0.5208333333333334,-0.00462499999999999,-0.01050000000000001
126,0.525,-0.005749999999999977,0.001375
127,0.5291666666666667,0.00475,0.0085
128,0.5333333333333333,0.008625,0.00125
129,0.5375,-0.0030000000000000027,-0.009874999999999995
130,0.5416666666666666,-0.006500000000000006,-0.0012499999999999734
131,0.5458333333333333,0.009375,0.0085
132,0.55,-0.0008750000000000147,0.003875
133,0.5541666666666667,-0.007374999999999993,-0.008624999999999994
134,0.5583333333333333,0.001875,-0.004500000000000004
135,0.5625,0.0095,0.00775
136,0.5666666666666667,0.00125,0.00625
137,0.5708333333333333,-0.007374999999999993,-0.006750000000000006
138,0.575,-0.00024999999999997247,-0.0072500000000000064
139,0.5791666666666667,0.00925,0.006875
140,0.5833333333333334,0.00425,0.007625
141,0.5875,-0.0072500000000000064,-0.008374999999999994
142,0.5916666666666667,-0.003124999999999989,0.004375
143,0.5958333333333333,0.008125,0.008125
144,0.6,0.006625,-0.003124999999999989
145,0.6041666666666666,-0.0061249999999999916,-0.009624999999999995
146,0.6083333333333333,-0.00462499999999999,0.003125
147,0.6125,0.006875,0.008375
148,0.6166666666666667,0.008,-0.0006249999999999867
149,0.6208333333333333,-0.0050000000000000044,-0.010374999999999995
150,0.625,-0.005249999999999977,0.0005
151,0.6291666666666667,0.0053750000000000004,0.008625
152,0.6333333333333333,0.00875,0.002375
153,0.6375,-0.003124999999999989,-0.009250000000000008
154,0.6416666666666667,-0.006874999999999992,-0.0022499999999999742
155,0.6458333333333334,0.003875,0.0085
156,0.65,-0.0015000000000000013,0.004625
157,0.6541666666666667,-0.007500000000000007,-0.007874999999999993
158,0.6583333333333333,0.00275,-0.005500000000000005
159,0.6625,0.0095,0.0075
160,0.6666666666666666,0.00075,0.0063750000000000005
161,0.6708333333333333,-0.007624999999999993,-0.0061249999999999916
162,0.675,0.00025,0.005875
163,0.6791666666666667,0.009375,0.00775
164,0.6833333333333333,0.003375,-0.004375000000000018
165,0.6875,-0.006874999999999992,-0.009000000000000008
166,0.6916666666666667,-0.0026249999999999885,0.004125
167,0.6958333333333333,0.00825,0.008
168,0.7,0.005625,-0.0022499999999999742
169,0.7041666666666667,-0.006500000000000006,-0.01050000000000001
170,0.7083333333333334,-0.004500000000000004,0.002
171,0.7125,0.007,0.008375
172,0.7166666666666667,0.0075,0.000125
173,0.7208333333333333,-0.005375000000000019,-0.009874999999999995
174,0.725,-0.005749999999999977,-0.0006249999999999867
175,0.7291666666666666,0.0053750000000000004,0.008375
176,0.7333333333333333,0.00875,0.0032500000000000003
177,0.7375,-0.0038750000000000173,-0.008500000000000008
178,0.7416666666666667,-0.0071249999999999925,-0.0030000000000000027
179,0.7458333333333333,0.0045000000000000005,0.008
180,0.75,-0.0020000000000000018,0.0053750000000000004
181,0.7541666666666667,-0.007624999999999993,-0.007000000000000006
182,0.7583333333333333,0.00275,-0.006874999999999992
183,0.7625,0.0095,0.00675
184,0.7666666666666667,0.0,0.006500000000000001
185,0.7708333333333334,-0.007624999999999993,-0.005500000000000005
186,0.775,0.000625,0.005625
187,0.7791666666666667,0.009375,0.00775
188,0.7833333333333333,0.00275,-0.0036249999999999893
189,0.7875,-0.007000000000000006,-0.008874999999999994
190,0.7916666666666666,-0.0025000000000000022,0.0035
191,0.7958333333333333,0.008625,0.00825
192,0.8,0.0055,-0.0015000000000000013
193,0.8041666666666667,-0.006624999999999992,-0.010000000000000009
194,0.8083333333333333,-0.004500000000000004,0.00125
195,0.8125,0.0075,0.008625
196,0.8166666666666667,0.0075,0.001
197,0.8208333333333333,-0.005875000000000019,-0.009624999999999995
198,0.825,-0.005500000000000005,-0.0010000000000000009
199,0.8291666666666667,0.00575,0.008375
200,0.8333333333333334,0.00875,0.003875
201,0.8375,-0.004249999999999976,-0.008250000000000007
202,0.8416666666666667,-0.006624999999999992,-0.004500000000000004
203,0.8458333333333333,0.005125,0.0073750000000000005
204,0.85,0.009000000000000001,0.006125
205,0.8541666666666666,-0.007500000000000007,-0.006500000000000006
206,0.8583333333333333,0.003125,-0.007500000000000007
207,0.8625,0.0095,0.005875
208,0.8666666666666667,-0.0006249999999999867,0.00725
209,0.8708333333333333,-0.007500000000000007,-0.008124999999999993
210,0.875,0.00125,0.004375
211,0.8791666666666667,0.009625,0.0075
212,0.8833333333333333,0.002125,-0.0030000000000000027
213,0.8875,-0.007000000000000006,-0.009624999999999995
214,0.8916666666666667,-0.0018750000000000155,0.003125
215,0.8958333333333334,0.009000000000000001,0.008375
216,0.9,0.005,-0.0007499999999999729
217,0.9041666666666667,-0.006874999999999992,-0.009874999999999995
218,0.9083333333333333,-0.00412499999999999,0.001
219,0.9125,0.007875,0.0085
220,0.9166666666666666,0.00725,0.0016250000000000001
221,0.9208333333333333,-0.0062500000000000056,-0.009374999999999994
222,0.925,-0.006500000000000006,-0.002124999999999988
223,0.9291666666666667,0.006125,0.008375
224,0.9333333333333333,0.008375,0.004625
225,0.9375,-0.005124999999999991,-0.007874999999999993
226,0.9416666666666667,-0.006750000000000006,-0.005624999999999991
227,0.9458333333333333,0.00525,0.007
228,0.95,0.008875000000000001,0.0063750000000000005
229,0.9541666666666667,-0.007750000000000007,-0.005624999999999991
230,0.9583333333333334,0.00375,-0.008000000000000007
231,0.9625,0.0095,0.005625
232,0.9666666666666667,-0.0007499999999999729,-0.0040000000000000036
233,0.9708333333333333,-0.007500000000000007,-0.008750000000000008
234,0.975,0.001375,0.004125
235,0.9791666666666666,0.009625,0.00775
236,0.9833333333333333,0.0016250000000000001,-0.002124999999999988
237,0.9875,-0.007374999999999993,-0.010124999999999995
238,0.9916666666666667,-0.0012499999999999734,0.002875
239,0.9958333333333333,0.009125,0.00825
240,1.0,0.004625,0.0005
241,1.0041666666666667,-0.0071249999999999925,-0.010000000000000009
242,1.0083333333333333,-0.0037499999999999756,-0.0003750000000000142
243,1.0125,0.00775,0.0085
244,1.0166666666666666,0.0073750000000000005,0.002875
245,1.0208333333333333,-0.006500000000000006,-0.009000000000000008
246,1.025,-0.0061249999999999916,-0.0030000000000000027
247,1.0291666666666666,0.006500000000000001,0.008
248,1.0333333333333334,0.008,0.005125
249,1.0375,-0.005375000000000019,-0.006750000000000006
250,1.0416666666666667,-0.0072500000000000064,-0.006500000000000006
251,1.0458333333333334,0.00575,0.006625
252,1.05,0.00925,0.00675
253,1.0541666666666667,-0.003375000000000017,-0.004875000000000018
254,1.0583333333333333,0.004,-0.007624999999999993
255,1.0625,0.00975,0.00725
256,1.0666666666666667,-0.0008750000000000147,-0.003124999999999989
257,1.0708333333333333,-0.007374999999999993,-0.009250000000000008
258,1.075,0.002125,0.00375
259,1.0791666666666666,0.009875,0.007875
260,1.0833333333333333,0.001375,-0.0011249999999999871
261,1.0875,-0.007374999999999993,-0.009750000000000009
262,1.0916666666666666,-0.0006249999999999867,0.00175
263,1.0958333333333334,0.0095,0.00825
264,1.1,0.00425,0.001375
265,1.1041666666666667,-0.0071249999999999925,-0.009624999999999995
266,1.1083333333333334,-0.003249999999999975,-0.0003750000000000142
267,1.1125,0.00825,0.0085
268,1.1166666666666667,0.007,0.00375
269,1.1208333333333333,-0.006750000000000006,-0.008374999999999994
270,1.125,-0.006500000000000006,-0.00412499999999999
271,1.1291666666666667,0.00675,0.0075
272,1.1333333333333333,0.00825,0.005875
273,1.1375,-0.005875000000000019,-0.005749999999999977
274,1.1416666666666666,-0.006750000000000006,-0.006750000000000006
275,1.1458333333333333,0.006125,0.006
276,1.15,0.009375,0.007
277,1.1541666666666666,-0.0038750000000000173,-0.008500000000000008
278,1.1583333333333334,0.00375,0.004625
279,1.1625,0.009875,0.007625
280,1.1666666666666667,-0.0015000000000000013,-0.002375000000000016
281,1.1708333333333334,-0.007500000000000007,-0.009250000000000008
282,1.175,0.0025,0.003375
283,1.1791666666666667,0.01025,0.00775
284,1.1833333333333333,0.0011250000000000001,-0.00012499999999998623
285,1.1875,-0.007374999999999993,-0.009624999999999995
286,1.1916666666666667,-0.0003750000000000142,0.001375
287,1.1958333333333333,0.00975,0.008125
288,1.2,0.00425,0.0022500000000000003
289,1.2041666666666666,-0.0072500000000000064,-0.009000000000000008
290,1.2083333333333333,-0.0030000000000000027,-0.0016249999999999876
291,1.2125,0.009000000000000001,0.008625
292,1.2166666666666666,0.006875,0.004625
293,1.2208333333333334,-0.006874999999999992,-0.007500000000000007
294,1.225,-0.005875000000000019,-0.00412499999999999
295,1.2291666666666667,0.0075,0.0073750000000000005
296,1.2333333333333334,0.0085,0.006625
297,1.2375,-0.006000000000000005,-0.005500000000000005
298,1.2416666666666667,-0.006624999999999992,-0.0072500000000000064
299,1.2458333333333333,0.005875,0.007
300,1.25,0.009375,-0.003500000000000003
301,1.2541666666666667,-0.00412499999999999,-0.008374999999999994
302,1.2583333333333333,0.004,0.004375
303,1.2625,0.00975,0.00775
304,1.2666666666666666,-0.0017499999999999738,-0.0017499999999999738
305,1.2708333333333333,-0.007500000000000007,-0.009000000000000008
306,1.275,0.0022500000000000003,0.002625
307,1.2791666666666666,0.010375,0.007875
308,1.2833333333333334,0.00075,0.00075
309,1.2875,-0.007500000000000007,-0.009500000000000008
310,1.2916666666666667,0.000625,0.0005
311,1.2958333333333334,0.010125,0.008125
312,1.3,0.0035,0.003125
313,1.3041666666666667,-0.007500000000000007,-0.009124999999999994
314,1.3083333333333333,-0.0025000000000000022,-0.0022499999999999742
315,1.3125,0.0095,0.007875
316,1.3166666666666667,0.00625,0.0053750000000000004
317,1.3208333333333333,-0.007000000000000006,-0.007500000000000007
318,1.325,-0.005749999999999977,-0.005249999999999977
319,1.3291666666666666,0.00875,0.007125
320,1.3333333333333333,0.008,0.007
321,1.3375,-0.0062500000000000056,-0.007500000000000007
322,1.3416666666666666,-0.006374999999999992,0.0063750000000000005
323,1.3458333333333334,0.0075,0.008
324,1.35,0.009625,-0.005124999999999991
325,1.3541666666666667,-0.005124999999999991,-0.009500000000000008
326,1.3583333333333334,-0.007500000000000007,0.0055
327,1.3625,0.009625,0.00825
328,1.3666666666666667,-0.002375000000000016,-0.0026249999999999885
329,1.3708333333333333,-0.0062500000000000056,-0.010624999999999996
330,1.375,0.0025,0.003125
331,1.3791666666666667,0.009875,0.00875
332,1.3833333333333333,0.00125,0.000125
333,1.3875,-0.006000000000000005,-0.011124999999999996
334,1.3916666666666666,0.0005,-0.00024999999999997247
335,1.3958333333333333,0.009625,0.009000000000000001
336,1.4,0.0035,0.003375
337,1.4041666666666666,-0.005749999999999977,-0.010624999999999996
338,1.4083333333333334,-0.002124999999999988,-0.003375000000000017
339,1.4125,0.0085,0.008875000000000001
340,1.4166666666666667,0.006,0.00625
341,1.4208333333333334,-0.005375000000000019,-0.008500000000000008
342,1.425,-0.0050000000000000044,-0.0072500000000000064
343,1.4291666666666667,0.00725,0.00775
344,1.4333333333333333,0.00775,0.0073750000000000005
345,1.4375,-0.004500000000000004,-0.008750000000000008
346,1.4416666666666667,-0.005500000000000005,0.006125
347,1.4458333333333333,0.005875,0.008
348,1.45,0.008875000000000001,-0.004249999999999976
349,1.4541666666666666,-0.0030000000000000027,-0.009874999999999995
350,1.4583333333333333,-0.005875000000000019,0.00425
351,1.4625,0.008875000000000001,0.008375
352,1.4666666666666666,-0.0011249999999999871,-0.0016249999999999876
353,1.4708333333333334,-0.005875000000000019,-0.011374999999999996
354,1.475,0.00275,0.0016250000000000001
355,1.4791666666666667,0.00975,0.008625
356,1.4833333333333334,0.000875,0.0011250000000000001
357,1.4875,-0.0062500000000000056,-0.01075000000000001
358,1.4916666666666667,0.00075,-0.0012499999999999734
359,1.4958333333333333,0.0095,0.008875000000000001
360,1.5,0.0032500000000000003,0.00425
361,1.5041666666666667,-0.006374999999999992,-0.009750000000000009
362,1.5083333333333333,-0.0022499999999999742,-0.0040000000000000036
363,1.5125,0.008875000000000001,0.008
364,1.5166666666666666,0.0053750000000000004,0.00675
365,1.5208333333333333,-0.0061249999999999916,-0.008000000000000007
366,1.525,-0.0038750000000000173,-0.0071249999999999925
367,1.5291666666666666,0.007625,0.0075
368,1.5333333333333334,0.007625,-0.005749999999999977
369,1.5375,-0.005124999999999991,-0.009124999999999994
370,1.5416666666666667,-0.005500000000000005,0.005
371,1.5458333333333334,0.005875,0.008125
372,1.55,0.0085,-0.003500000000000003
373,1.5541666666666667,-0.003249999999999975,-0.01075000000000001
374,1.5583333333333333,-0.005875000000000019,0.003
375,1.5625,0.0045000000000000005,0.0085
376,1.5666666666666667,-0.0016249999999999876,-0.0008750000000000147
377,1.5708333333333333,-0.006000000000000005,-0.01075000000000001
378,1.575,0.003125,0.0011250000000000001
379,1.5791666666666666,0.0095,0.00875
380,1.5833333333333333,0.0005,0.002
381,1.5875,-0.006374999999999992,-0.010374999999999995
382,1.5916666666666666,0.001,-0.0017499999999999738
383,1.5958333333333334,0.009375,0.008625
384,1.6,0.0025,0.004875
385,1.6041666666666667,-0.007000000000000006,-0.009124999999999994
386,1.6083333333333334,-0.0017499999999999738,-0.004875000000000018
387,1.6125,0.00925,0.008125
388,1.6166666666666667,0.005125,0.006875
389,1.6208333333333333,-0.006624999999999992,-0.007000000000000006
390,1.625,-0.0037499999999999756,0.006500000000000001
391,1.6291666666666667,0.007875,0.00775
392,1.6333333333333333,0.0073750000000000005,-0.004875000000000018
393,1.6375,-0.005249999999999977,-0.009124999999999994
394,1.6416666666666666,-0.0050000000000000044,0.004375
395,1.6458333333333333,0.0063750000000000005,0.00825
396,1.65,0.008125,-0.0027499999999999747
397,1.6541666666666666,-0.0038750000000000173,-0.010250000000000009
398,1.6583333333333334,-0.005375000000000019,0.0025
399,1.6625,0.005125,0.008625
400,1.6666666666666667,-0.002124999999999988,-0.00012499999999998623
401,1.6708333333333334,-0.0062500000000000056,-0.010624999999999996
402,1.675,0.003375,0.00025
403,1.6791666666666667,0.00925,0.00875
404,1.6833333333333333,-0.00024999999999997247,0.002875
405,1.6875,-0.006750000000000006,-0.009624999999999995
406,1.6916666666666667,0.001375,-0.0025000000000000022
407,1.6958333333333333,0.00975,0.0085
408,1.7,0.001875,0.0053750000000000004
409,1.7041666666666666,-0.007500000000000007,-0.008250000000000007
410,1.7083333333333333,-0.0005000000000000004,0.00775
411,1.7125,0.0095,0.0073750000000000005
412,1.7166666666666666,0.0045000000000000005,-0.0061249999999999916
413,1.7208333333333334,-0.007000000000000006,-0.008124999999999993
414,1.725,-0.0037499999999999756,0.006
415,1.7291666666666667,0.007875,0.008
416,1.7333333333333334,0.007125,-0.0040000000000000036
417,1.7375,-0.005749999999999977,-0.008500000000000008
418,1.7416666666666667,-0.004500000000000004,0.004375
419,1.7458333333333333,0.006625,0.00825
420,1.75,0.0085,-0.0018750000000000155
421,1.7541666666666667,-0.004375000000000018,-0.010374999999999995
422,1.7583333333333333,-0.005749999999999977,0.002125
423,1.7625,0.00875,0.0085
424,1.7666666666666666,-0.0027499999999999747,0.00075
425,1.7708333333333333,-0.0062500000000000056,-0.009250000000000008
426,1.775,0.003625,-0.0005000000000000004
427,1.7791666666666666,0.008875000000000001,0.008375
428,1.7833333333333334,-0.0007499999999999729,0.004
429,1.7875,-0.0071249999999999925,-0.008874999999999994
430,1.7916666666666667,0.0022500000000000003,-0.003500000000000003
431,1.7958333333333334,0.00925,0.008
432,1.8,0.00125,0.005875
433,1.8041666666666667,-0.007500000000000007,-0.0071249999999999925
434,1.8083333333333333,-0.00012499999999998623,0.006500000000000001
435,1.8125,0.009000000000000001,0.0075
436,1.8166666666666667,0.004125,-0.005249999999999977
437,1.8208333333333333,-0.007000000000000006,-0.008000000000000007
438,1.825,-0.0030000000000000027,0.00525
439,1.8291666666666666,0.008125,0.007875
440,1.8333333333333333,0.00625,-0.003500000000000003
441,1.8375,-0.006000000000000005,-0.009624999999999995
442,1.8416666666666666,-0.004500000000000004,0.0032500000000000003
443,1.8458333333333334,0.00675,0.0085
444,1.85,0.008125,-0.0012499999999999734
445,1.8541666666666667,-0.0050000000000000044,-0.01050000000000001
446,1.8583333333333334,-0.004875000000000018,0.001
447,1.8625,0.00525,0.0085
448,1.8666666666666667,-0.003249999999999975,0.0016250000000000001
449,1.8708333333333333,-0.006874999999999992,-0.009624999999999995
450,1.875,0.004375,-0.0020000000000000018
451,1.8791666666666667,0.009125,0.0085
452,1.8833333333333333,-0.0015000000000000013,0.0045000000000000005
453,1.8875,-0.007500000000000007,-0.008374999999999994
454,1.8916666666666666,0.002375,-0.005124999999999991
455,1.8958333333333333,0.0095,0.0075
456,1.9,0.0005,-0.006750000000000006
457,1.9041666666666666,-0.007374999999999993,-0.007874999999999993
458,1.9083333333333334,0.0,0.006500000000000001
459,1.9125,0.00925,0.007625
460,1.9166666666666667,0.0035,-0.0047499999999999765
461,1.9208333333333334,-0.0071249999999999925,-0.008874999999999994
462,1.925,-0.0026249999999999885,0.004875
463,1.9291666666666667,0.008375,0.00825
464,1.9333333333333333,0.00575,-0.0027499999999999747
465,1.9375,-0.006500000000000006,-0.009624999999999995
466,1.9416666666666667,-0.00462499999999999,0.0025
467,1.9458333333333333,0.007,0.008625
468,1.95,0.00775,-0.0006249999999999867
469,1.9541666666666666,-0.005624999999999991,-0.01050000000000001
470,1.9583333333333333,-0.006000000000000005,0.000375
471,1.9625,0.0055,0.0085
472,1.9666666666666666,-0.0038750000000000173,0.0025
473,1.9708333333333334,-0.006750000000000006,-0.009000000000000008
474,1.975,0.004,-0.003124999999999989
475,1.9791666666666667,0.009000000000000001,0.008375
476,1.9833333333333334,-0.0020000000000000018,0.0045000000000000005
477,1.9875,-0.007374999999999993,-0.007750000000000007
478,1.9916666666666667,0.0025,-0.005875000000000019
479,1.9958333333333333,0.009375,0.006500000000000001
480,2.0,0.00025,-0.006000000000000005
481,2.004166666666667,-0.007500000000000007,-0.008374999999999994
482,2.0083333333333333,0.00075,0.006125
483,2.0125,0.009375,0.007875
484,2.0166666666666666,0.002875,-0.00412499999999999
485,2.0208333333333335,-0.0071249999999999925,-0.008250000000000007
486,2.025,-0.002124999999999988,0.00425
487,2.029166666666667,0.008875000000000001,0.00825
488,2.033333333333333,0.0053750000000000004,-0.0018750000000000155
489,2.0375,-0.006624999999999992,-0.009750000000000009
490,2.0416666666666665,-0.004500000000000004,0.002375
491,2.0458333333333334,0.007625,0.008375
492,2.05,0.0073750000000000005,0.0005
493,2.0541666666666667,-0.005875000000000019,-0.010250000000000009
494,2.058333333333333,-0.005624999999999991,-0.00024999999999997247
495,2.0625,0.00575,0.00825
496,2.066666666666667,0.008625,0.003625
497,2.0708333333333333,-0.007624999999999993,-0.008500000000000008
498,2.075,0.0045000000000000005,-0.0038750000000000173
499,2.0791666666666666,0.009000000000000001,0.00775
500,2.0833333333333335,-0.0026249999999999885,0.00575
501,2.0875,-0.007500000000000007,-0.0071249999999999925
502,2.091666666666667,0.0032500000000000003,0.006500000000000001
503,2.095833333333333,0.009625,0.006875
504,2.1,-0.00024999999999997247,-0.004875000000000018
505,2.1041666666666665,-0.007374999999999993,-0.008000000000000007
506,2.1083333333333334,0.001375,0.005625
507,2.1125,0.00925,0.007875
508,2.1166666666666667,0.0025,-0.003249999999999975
509,2.120833333333333,-0.006874999999999992,-0.008750000000000008
510,2.125,-0.0015000000000000013,0.00375
511,2.129166666666667,0.00925,0.00825
512,2.1333333333333333,0.0053750000000000004,-0.0008750000000000147
513,2.1375,-0.006374999999999992,-0.009374999999999994
514,2.1416666666666666,-0.0037499999999999756,0.0016250000000000001
515,2.1458333333333335,0.007875,0.008625
516,2.15,0.0073750000000000005,0.0015
517,2.154166666666667,-0.0061249999999999916,-0.009000000000000008
518,2.158333333333333,-0.005249999999999977,-0.001375000000000015
519,2.1625,0.00625,0.0085
520,2.1666666666666665,0.008625,0.0045000000000000005
521,2.1708333333333334,-0.006500000000000006,-0.007500000000000007
522,2.175,0.0055,-0.004500000000000004
523,2.1791666666666667,0.0095,0.007625
524,2.183333333333333,-0.003124999999999989,-0.005875000000000019
525,2.1875,-0.007624999999999993,-0.007500000000000007
526,2.191666666666667,0.0035,0.006
527,2.1958333333333333,0.009875,0.007
528,2.2,-0.0007499999999999729,-0.004375000000000018
529,2.2041666666666666,-0.007500000000000007,-0.008124999999999993
530,2.2083333333333335,0.002,0.00475
531,2.2125,0.01,0.00775
532,2.216666666666667,0.002,-0.0020000000000000018
533,2.220833333333333,-0.007000000000000006,-0.009000000000000008
534,2.225,-0.0016249999999999876,0.003125
535,2.2291666666666665,0.009625,0.0085
536,2.2333333333333334,0.004875,0.000125
537,2.2375,-0.007000000000000006,-0.009750000000000009
538,2.2416666666666667,-0.0036249999999999893,0.000875
539,2.245833333333333,0.00825,0.008375
540,2.25,0.007875,0.0025
541,2.254166666666667,-0.0061249999999999916,-0.008750000000000008
542,2.2583333333333333,-0.005875000000000019,-0.0025000000000000022
543,2.2625,0.00675,0.008375
544,2.2666666666666666,0.0085,0.005
545,2.2708333333333335,-0.007624999999999993,-0.005749999999999977
546,2.275,0.00525,0.00725
547,2.279166666666667,0.009375,0.006500000000000001
548,2.283333333333333,-0.003500000000000003,-0.005124999999999991
549,2.2875,-0.0072500000000000064,-0.007624999999999993
550,2.2916666666666665,0.004125,0.005125
551,2.2958333333333334,0.01,0.00725
552,2.3,-0.0010000000000000009,-0.003375000000000017
553,2.3041666666666667,-0.007500000000000007,-0.009124999999999994
554,2.308333333333333,0.002125,0.003875
555,2.3125,0.01025,0.00775
556,2.316666666666667,0.00125,-0.0016249999999999876
557,2.3208333333333333,-0.0072500000000000064,-0.009374999999999994
558,2.325,-0.0003750000000000142,0.002
559,2.3291666666666666,0.00925,0.0085
